,SERVICE_NUMBER,ROUTE,DEPARTURE,ARRIVAL,CAPTURE,DAY_X,STATUS,CABIN,CAPACITY,LID,CURRENT_BUCKET,CURRENT_BUCKET_PRICE,BOOKINGS,REVENUE_INCL_TAX,REVENUE_EXCL_TAX,MAXLEG_LF,MAXLEG_BOOKINGS,OPTIM_STATUS
2577,AW7650,CDG - OSL,2025-01-06 15:35:00,2025-01-06 17:15:00,2024-11-25,-42,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
7025,AW7648,CDG - OSL,2025-01-06 16:20:00,2025-01-06 18:00:00,2024-11-25,-42,OPEN,2,189,192,N,50.0,56,2639.0,674.02,0.29,56,ACTIVATED
7375,AW4638,CDG - VIE,2025-01-06 17:25:00,2025-01-06 19:35:00,2024-11-25,-42,OPEN,2,189,188,K,110.0,85,7617.91,4672.4,0.45,85,ACTIVATED
7306,AW4637,VIE - CDG,2025-01-06 17:40:00,2025-01-06 19:50:00,2024-11-25,-42,OPEN,2,189,190,L,85.0,79,7504.0,6018.8,0.42,79,ACTIVATED
2578,AW7651,OSL - CDG,2025-01-06 17:55:00,2025-01-06 21:30:00,2024-11-25,-43,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
7604,AW7649,OSL - CDG,2025-01-06 18:40:00,2025-01-06 22:15:00,2024-11-25,-43,OPEN,2,189,192,Q,148.0,100,9944.0,7681.74,0.52,100,ACTIVATED
7799,AW3289,TLL - CDG,2025-01-06 19:45:00,2025-01-06 21:45:00,2024-11-25,-42,OPEN,2,186,193,V,241.0,109,16946.0,14439.0,0.56,109,SCHEDULED
7132,AW4639,VIE - CDG,2025-01-06 20:20:00,2025-01-06 22:30:00,2024-11-25,-42,OPEN,2,189,187,L,85.0,66,6434.0,5193.2,0.35,66,ACTIVATED
6859,AW3280,CDG - TLL,2025-01-07 07:15:00,2025-01-07 12:55:00,2024-11-25,-43,OPEN,2,186,191,N,83.0,45,4246.0,1451.55,0.24,45,SCHEDULED
5594,AW7640,CDG - OSL,2025-01-07 07:25:00,2025-01-07 09:05:00,2024-11-25,-43,OPEN,2,189,193,N,50.0,9,384.0,78.75,0.05,9,ACTIVATED
7800,AW7641,OSL - CDG,2025-01-07 09:45:00,2025-01-07 13:20:00,2024-11-25,-44,OPEN,2,189,190,R,72.0,109,7663.61,5202.63,0.57,109,ACTIVATED
6328,AW7644,CDG - OSL,2025-01-07 11:35:00,2025-01-07 13:15:00,2024-11-25,-43,OPEN,2,189,189,N,50.0,22,1112.0,303.24,0.12,22,ACTIVATED
7775,AW4634,CDG - VIE,2025-01-07 11:55:00,2025-01-07 14:05:00,2024-11-25,-43,OPEN,2,189,188,X,87.0,108,7474.26,3666.99,0.57,108,ACTIVATED
6442,AW7646,CDG - OSL,2025-01-07 13:00:00,2025-01-07 14:40:00,2024-11-25,-43,OPEN,2,189,193,N,50.0,26,1143.0,204.68,0.13,26,ACTIVATED
7647,AW3281,TLL - CDG,2025-01-07 13:50:00,2025-01-07 15:50:00,2024-11-25,-43,OPEN,2,186,189,K,157.0,102,12509.0,10163.0,0.54,102,SCHEDULED
7605,AW7645,OSL - CDG,2025-01-07 13:55:00,2025-01-07 17:30:00,2024-11-25,-44,OPEN,2,189,187,R,72.0,100,7032.0,4768.48,0.53,100,ACTIVATED
6768,AW3288,CDG - TLL,2025-01-07 14:05:00,2025-01-07 19:45:00,2024-11-25,-43,OPEN,2,186,192,N,83.0,40,3468.0,899.99,0.21,40,SCHEDULED
7376,AW4635,VIE - CDG,2025-01-07 14:50:00,2025-01-07 17:00:00,2024-11-25,-43,OPEN,2,189,189,L,87.0,85,6962.8,5364.8,0.45,85,ACTIVATED
7558,AW7647,OSL - CDG,2025-01-07 15:20:00,2025-01-07 18:55:00,2024-11-25,-44,OPEN,2,189,190,K,115.0,98,7122.22,4903.74,0.52,98,ACTIVATED
5917,AW7648,CDG - OSL,2025-01-07 16:20:00,2025-01-07 18:00:00,2024-11-25,-43,OPEN,2,186,190,A,45.0,13,683.0,200.1,0.07,13,ACTIVATED
7536,AW4636,CDG - VIE,2025-01-07 17:25:00,2025-01-07 19:35:00,2024-11-25,-43,OPEN,2,189,191,R,76.0,97,6498.11,3225.75,0.51,97,ACTIVATED
7395,AW7649,OSL - CDG,2025-01-07 18:40:00,2025-01-07 22:15:00,2024-11-25,-44,OPEN,2,186,187,L,99.0,86,6374.0,4429.33,0.46,86,ACTIVATED
7293,AW4637,VIE - CDG,2025-01-07 20:20:00,2025-01-07 22:30:00,2024-11-25,-43,OPEN,2,189,192,K,99.0,78,5204.0,3737.6,0.41,78,ACTIVATED
7253,AW3289,TLL - CDG,2025-01-07 20:40:00,2025-01-07 22:40:00,2024-11-25,-43,OPEN,2,186,189,L,140.0,75,9591.0,7866.0,0.4,75,SCHEDULED
6444,AW4634,CDG - VIE,2025-01-08 07:00:00,2025-01-08 09:05:00,2024-11-25,-44,OPEN,2,189,191,G,59.0,26,1842.0,917.42,0.14,26,ACTIVATED
6903,AW3280,CDG - TLL,2025-01-08 07:20:00,2025-01-08 13:00:00,2024-11-25,-44,OPEN,2,186,191,N,83.0,48,3962.0,976.26,0.25,48,SCHEDULED
5918,AW7640,CDG - OSL,2025-01-08 07:25:00,2025-01-08 09:05:00,2024-11-25,-44,OPEN,2,189,189,N,50.0,13,608.0,111.36,0.07,13,ACTIVATED
7331,AW7641,OSL - CDG,2025-01-08 09:45:00,2025-01-08 13:20:00,2024-11-25,-45,OPEN,2,189,191,T,59.0,81,4285.0,2451.79,0.42,81,ACTIVATED
7415,AW4635,VIE - CDG,2025-01-08 09:50:00,2025-01-08 12:00:00,2024-11-25,-44,OPEN,2,189,191,R,66.0,88,6604.0,4949.6,0.46,88,ACTIVATED
2579,AW7644,CDG - OSL,2025-01-08 11:30:00,2025-01-08 13:10:00,2024-11-25,-44,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
6138,AW3288,CDG - TLL,2025-01-08 12:30:00,2025-01-08 18:10:00,2024-11-25,-44,OPEN,2,186,191,A,76.0,17,1432.0,387.97,0.09,17,SCHEDULED
6443,AW7646,CDG - OSL,2025-01-08 12:50:00,2025-01-08 14:30:00,2024-11-25,-44,OPEN,2,189,188,N,50.0,26,1232.0,273.07,0.14,26,ACTIVATED
2580,AW7645,OSL - CDG,2025-01-08 13:50:00,2025-01-08 17:25:00,2024-11-25,-45,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
6999,AW3281,TLL - CDG,2025-01-08 13:55:00,2025-01-08 15:55:00,2024-11-25,-44,OPEN,2,186,190,R,109.0,54,6146.0,4904.0,0.28,54,SCHEDULED
6860,AW4638,CDG - VIE,2025-01-08 13:55:00,2025-01-08 16:05:00,2024-11-25,-44,OPEN,2,189,192,T,66.0,45,3041.26,1411.96,0.23,45,ACTIVATED
7441,AW7647,OSL - CDG,2025-01-08 15:10:00,2025-01-08 18:45:00,2024-11-25,-45,OPEN,2,189,188,R,72.0,90,5854.61,3816.65,0.48,90,ACTIVATED
6969,AW4630,CDG - VIE,2025-01-08 16:20:00,2025-01-08 18:30:00,2024-11-25,-44,OPEN,2,189,191,G,59.0,52,3053.0,1251.93,0.27,52,ACTIVATED
6260,AW7648,CDG - OSL,2025-01-08 16:20:00,2025-01-08 18:00:00,2024-11-25,-44,OPEN,2,189,191,G,56.0,20,981.0,264.5,0.1,20,ACTIVATED
7101,AW4639,VIE - CDG,2025-01-08 16:50:00,2025-01-08 19:00:00,2024-11-25,-44,OPEN,2,189,192,R,66.0,63,3785.0,2600.6,0.33,63,ACTIVATED
7171,AW7649,OSL - CDG,2025-01-08 18:40:00,2025-01-08 22:15:00,2024-11-25,-45,OPEN,2,189,191,R,72.0,69,3633.0,2071.11,0.36,69,ACTIVATED
7026,AW3289,TLL - CDG,2025-01-08 19:05:00,2025-01-08 21:05:00,2024-11-25,-44,OPEN,2,186,190,X,124.0,56,6323.0,5035.0,0.29,56,SCHEDULED
6737,AW4631,VIE - CDG,2025-01-08 19:15:00,2025-01-08 21:25:00,2024-11-25,-44,OPEN,2,189,192,R,66.0,38,1878.0,1163.6,0.2,38,ACTIVATED
5973,AW4630,CDG - VIE,2025-01-09 06:05:00,2025-01-09 08:15:00,2024-11-25,-45,OPEN,2,189,190,X,87.0,14,750.0,248.45,0.07,14,ACTIVATED
6738,AW3280,CDG - TLL,2025-01-09 07:00:00,2025-01-09 12:40:00,2024-11-25,-45,OPEN,2,186,193,N,83.0,38,2685.0,264.49,0.2,38,SCHEDULED
6139,AW7640,CDG - OSL,2025-01-09 07:25:00,2025-01-09 09:05:00,2024-11-25,-45,OPEN,2,186,188,N,50.0,17,689.0,62.8,0.09,17,ACTIVATED
7121,AW4631,VIE - CDG,2025-01-09 09:00:00,2025-01-09 11:10:00,2024-11-25,-45,OPEN,2,189,188,R,66.0,65,3697.6,2475.6,0.35,65,ACTIVATED
7133,AW7641,OSL - CDG,2025-01-09 09:45:00,2025-01-09 13:20:00,2024-11-25,-46,OPEN,2,186,188,G,49.0,66,3444.83,1950.23,0.35,66,ACTIVATED
6989,AW4634,CDG - VIE,2025-01-09 11:55:00,2025-01-09 14:05:00,2024-11-25,-45,OPEN,2,189,191,G,59.0,53,3122.0,1206.1,0.28,53,ACTIVATED
6355,AW7646,CDG - OSL,2025-01-09 12:20:00,2025-01-09 14:00:00,2024-11-25,-45,OPEN,2,189,191,N,50.0,23,1205.0,322.63,0.12,23,ACTIVATED
6934,AW3281,TLL - CDG,2025-01-09 13:35:00,2025-01-09 15:35:00,2024-11-25,-45,OPEN,2,186,193,T,96.0,50,5952.0,4802.0,0.26,50,SCHEDULED
6551,AW3288,CDG - TLL,2025-01-09 14:10:00,2025-01-09 19:50:00,2024-11-25,-45,OPEN,2,186,190,A,76.0,30,2266.0,383.06,0.16,30,SCHEDULED
7081,AW7647,OSL - CDG,2025-01-09 14:35:00,2025-01-09 18:10:00,2024-11-25,-46,OPEN,2,189,192,T,59.0,61,3283.01,1911.93,0.32,61,ACTIVATED
7184,AW4635,VIE - CDG,2025-01-09 14:50:00,2025-01-09 17:00:00,2024-11-25,-45,OPEN,2,189,188,T,57.0,70,3769.0,2453.0,0.37,70,ACTIVATED
6357,AW7656,CDG - OSL,2025-01-09 15:30:00,2025-01-09 17:10:00,2024-11-25,-45,OPEN,2,189,188,N,50.0,23,1011.39,142.76,0.12,23,ACTIVATED
6356,AW7648,CDG - OSL,2025-01-09 16:25:00,2025-01-09 18:05:00,2024-11-25,-45,OPEN,2,186,188,N,50.0,23,1057.0,215.85,0.12,23,ACTIVATED
2581,AW4638,CDG - VIE,2025-01-09 17:05:00,2025-01-09 19:15:00,2024-11-25,-45,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
7027,AW7657,OSL - CDG,2025-01-09 17:50:00,2025-01-09 21:25:00,2024-11-25,-46,OPEN,2,189,189,T,59.0,56,2197.0,928.5,0.3,56,ACTIVATED
6935,AW7649,OSL - CDG,2025-01-09 18:40:00,2025-01-09 22:15:00,2024-11-25,-46,OPEN,2,186,189,G,49.0,50,1697.0,563.98,0.26,50,ACTIVATED
2582,AW4639,VIE - CDG,2025-01-09 20:00:00,2025-01-09 22:10:00,2024-11-25,-45,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
7254,AW3289,TLL - CDG,2025-01-09 20:45:00,2025-01-09 22:45:00,2024-11-25,-45,OPEN,2,186,191,R,109.0,75,7226.0,5501.0,0.39,75,SCHEDULED
2586,AW4630,CDG - VIE,2025-01-10 06:15:00,2025-01-10 08:25:00,2024-11-25,-46,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
7238,AW3280,CDG - TLL,2025-01-10 07:05:00,2025-01-10 12:45:00,2024-11-25,-46,OPEN,2,186,190,N,83.0,74,6016.54,1352.98,0.39,74,SCHEDULED
6720,AW7640,CDG - OSL,2025-01-10 07:20:00,2025-01-10 09:00:00,2024-11-25,-46,OPEN,2,186,190,N,50.0,37,1957.0,593.69,0.19,37,ACTIVATED
2587,AW4631,VIE - CDG,2025-01-10 09:10:00,2025-01-10 11:20:00,2024-11-25,-46,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
7122,AW7641,OSL - CDG,2025-01-10 09:40:00,2025-01-10 13:15:00,2024-11-25,-47,OPEN,2,186,189,G,49.0,65,3095.0,1624.45,0.34,65,ACTIVATED
7344,AW4634,CDG - VIE,2025-01-10 10:25:00,2025-01-10 12:35:00,2024-11-25,-46,OPEN,2,189,194,N,52.0,82,5134.0,2107.04,0.42,82,ACTIVATED
2585,AW7644,CDG - OSL,2025-01-10 11:30:00,2025-01-10 13:10:00,2024-11-25,-46,CANCELLED,2,186,186,,,0,0.0,0.0,0.0,0,UNAVAILABLE
6769,AW3288,CDG - TLL,2025-01-10 12:20:00,2025-01-10 18:00:00,2024-11-25,-46,OPEN,2,189,194,N,83.0,40,3149.0,678.36,0.21,40,SCHEDULED
7015,AW7650,CDG - OSL,2025-01-10 13:15:00,2025-01-10 14:55:00,2024-11-25,-46,OPEN,2,189,193,G,56.0,55,2665.0,663.71,0.28,55,ACTIVATED
7070,AW4635,VIE - CDG,2025-01-10 13:20:00,2025-01-10 15:30:00,2024-11-25,-46,OPEN,2,189,191,T,57.0,60,3836.0,2708.0,0.31,60,ACTIVATED
7000,AW3281,TLL - CDG,2025-01-10 13:40:00,2025-01-10 15:40:00,2024-11-25,-46,OPEN,2,186,188,G,85.0,54,6069.0,4827.0,0.29,54,SCHEDULED
2588,AW7645,OSL - CDG,2025-01-10 13:50:00,2025-01-10 17:25:00,2024-11-25,-47,CANCELLED,2,186,186,,,0,0.0,0.0,0.0,0,UNAVAILABLE
2583,AW4636,CDG - VIE,2025-01-10 14:45:00,2025-01-10 16:55:00,2024-11-25,-46,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
6990,AW7651,OSL - CDG,2025-01-10 15:35:00,2025-01-10 19:10:00,2024-11-25,-47,OPEN,2,189,191,G,49.0,53,2294.0,1093.33,0.28,53,ACTIVATED
6497,AW7646,CDG - OSL,2025-01-10 16:10:00,2025-01-10 17:50:00,2024-11-25,-46,OPEN,2,186,193,N,50.0,28,1401.0,356.68,0.15,28,ACTIVATED
6661,AW7648,CDG - OSL,2025-01-10 16:20:00,2025-01-10 18:00:00,2024-11-25,-46,OPEN,2,189,193,N,50.0,34,1646.0,359.25,0.18,34,ACTIVATED
2584,AW4637,VIE - CDG,2025-01-10 17:40:00,2025-01-10 19:50:00,2024-11-25,-46,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
7377,AW4638,CDG - VIE,2025-01-10 17:45:00,2025-01-10 19:55:00,2024-11-25,-46,OPEN,2,189,194,G,59.0,85,4711.0,1607.48,0.44,85,ACTIVATED
6936,AW7647,OSL - CDG,2025-01-10 18:30:00,2025-01-10 22:05:00,2024-11-25,-47,OPEN,2,186,192,N,40.0,50,1969.0,837.96,0.26,50,ACTIVATED
6140,AW7649,OSL - CDG,2025-01-10 18:40:00,2025-01-10 22:15:00,2024-11-25,-47,OPEN,2,189,191,N,40.0,17,703.0,317.55,0.09,17,ACTIVATED
7825,AW3289,TLL - CDG,2025-01-10 18:55:00,2025-01-10 20:55:00,2024-11-25,-46,OPEN,2,189,192,R,109.0,110,9459.0,6929.0,0.57,110,SCHEDULED
7217,AW4639,VIE - CDG,2025-01-10 20:40:00,2025-01-10 22:50:00,2024-11-25,-46,OPEN,2,189,191,T,57.0,72,2952.0,1598.4,0.38,72,ACTIVATED
6291,AW4630,CDG - VIE,2025-01-11 06:00:00,2025-01-11 08:10:00,2024-11-25,-47,OPEN,2,189,190,N,52.0,21,1186.0,416.5,0.11,21,ACTIVATED
6971,AW4670,CDG - BUD,2025-01-11 06:20:00,2025-01-11 09:25:00,2024-11-25,-47,OPEN,2,189,118,G,53.0,52,2547.0,807.76,0.44,52,SCHEDULED
6750,AW3282,CDG - TLL,2025-01-11 07:35:00,2025-01-11 13:15:00,2024-11-25,-47,OPEN,2,186,187,N,83.0,39,3994.0,1552.17,0.21,39,SCHEDULED
6970,AW7640,CDG - OSL,2025-01-11 07:35:00,2025-01-11 09:15:00,2024-11-25,-47,OPEN,2,186,187,G,56.0,52,2416.0,477.53,0.28,52,ACTIVATED
7559,AW4676,CDG - BUD,2025-01-11 07:45:00,2025-01-11 10:50:00,2024-11-25,-47,OPEN,2,189,189,N,48.0,98,4842.39,1510.16,0.52,98,SCHEDULED
7123,AW4631,VIE - CDG,2025-01-11 08:55:00,2025-01-11 11:05:00,2024-11-25,-47,OPEN,2,189,188,T,57.0,65,2609.0,1387.0,0.35,65,ACTIVATED
6636,AW4634,CDG - VIE,2025-01-11 09:35:00,2025-01-11 11:45:00,2024-11-25,-47,OPEN,2,189,192,T,66.0,33,1794.39,649.95,0.17,33,ACTIVATED
7028,AW7641,OSL - CDG,2025-01-11 09:55:00,2025-01-11 13:30:00,2024-11-25,-48,OPEN,2,186,188,T,59.0,56,2286.0,1017.14,0.3,56,ACTIVATED
7229,AW4671,BUD - CDG,2025-01-11 10:10:00,2025-01-11 15:15:00,2024-11-25,-48,OPEN,2,189,141,T,49.0,73,5106.64,4389.78,0.52,73,DEACTIVATED
2589,AW7644,CDG - OSL,2025-01-11 11:35:00,2025-01-11 13:15:00,2024-11-25,-47,CANCELLED,2,186,186,,,0,0.0,0.0,0.0,0,UNAVAILABLE
7364,AW4677,BUD - CDG,2025-01-11 11:40:00,2025-01-11 16:45:00,2024-11-25,-48,OPEN,2,189,189,T,49.0,84,6211.64,5386.76,0.44,84,DEACTIVATED
6292,AW4635,VIE - CDG,2025-01-11 12:30:00,2025-01-11 14:40:00,2024-11-25,-47,OPEN,2,189,191,G,50.0,21,1203.0,808.2,0.11,21,ACTIVATED
6552,AW7646,CDG - OSL,2025-01-11 12:45:00,2025-01-11 14:25:00,2024-11-25,-47,OPEN,2,189,190,A,45.0,30,1645.0,583.99,0.16,30,ACTIVATED
6498,AW3280,CDG - TLL,2025-01-11 13:40:00,2025-01-11 19:20:00,2024-11-25,-47,OPEN,2,186,190,N,83.0,28,2283.0,517.6,0.15,28,SCHEDULED
2592,AW7645,OSL - CDG,2025-01-11 13:55:00,2025-01-11 17:30:00,2024-11-25,-48,CANCELLED,2,186,186,,,0,0.0,0.0,0.0,0,UNAVAILABLE
7294,AW3283,TLL - CDG,2025-01-11 14:10:00,2025-01-11 16:10:00,2024-11-25,-47,OPEN,2,186,190,R,109.0,78,7802.0,6008.0,0.41,78,SCHEDULED
6920,AW7647,OSL - CDG,2025-01-11 15:05:00,2025-01-11 18:40:00,2024-11-25,-48,OPEN,2,189,191,G,49.0,49,2338.83,1228.42,0.26,49,ACTIVATED
6602,AW7648,CDG - OSL,2025-01-11 16:20:00,2025-01-11 18:00:00,2024-11-25,-47,OPEN,2,186,187,N,50.0,32,1499.0,318.25,0.17,32,ACTIVATED
2590,AW4638,CDG - VIE,2025-01-11 17:45:00,2025-01-11 19:55:00,2024-11-25,-47,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
6861,AW7649,OSL - CDG,2025-01-11 18:40:00,2025-01-11 22:15:00,2024-11-25,-48,OPEN,2,186,188,T,59.0,45,1667.0,648.47,0.24,45,ACTIVATED
6823,AW3281,TLL - CDG,2025-01-11 20:15:00,2025-01-11 22:15:00,2024-11-25,-47,OPEN,2,186,193,T,96.0,43,4649.0,3660.0,0.22,43,SCHEDULED
2591,AW4639,VIE - CDG,2025-01-11 20:40:00,2025-01-11 22:50:00,2024-11-25,-47,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
2594,AW4630,CDG - VIE,2025-01-12 06:15:00,2025-01-12 08:25:00,2024-11-25,-48,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
6862,AW4670,CDG - BUD,2025-01-12 06:45:00,2025-01-12 09:50:00,2024-11-25,-48,OPEN,2,186,187,N,48.0,45,3056.0,1488.53,0.24,45,SCHEDULED
6806,AW3280,CDG - TLL,2025-01-12 07:00:00,2025-01-12 12:40:00,2024-11-25,-48,OPEN,2,186,191,N,83.0,42,3884.0,1250.88,0.22,42,SCHEDULED
2596,AW4634,CDG - VIE,2025-01-12 07:45:00,2025-01-12 09:55:00,2024-11-25,-48,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
2595,AW4631,VIE - CDG,2025-01-12 09:10:00,2025-01-12 11:20:00,2024-11-25,-48,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
7124,AW4671,BUD - CDG,2025-01-12 10:35:00,2025-01-12 15:40:00,2024-11-25,-49,OPEN,2,186,187,X,66.0,65,4827.82,4189.52,0.35,65,DEACTIVATED
6937,AW7642,CDG - OSL,2025-01-12 10:35:00,2025-01-12 12:15:00,2024-11-25,-48,OPEN,2,189,192,G,56.0,50,2233.0,414.27,0.26,50,ACTIVATED
2597,AW4635,VIE - CDG,2025-01-12 10:40:00,2025-01-12 12:50:00,2024-11-25,-48,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
7152,AW4636,CDG - VIE,2025-01-12 11:15:00,2025-01-12 13:25:00,2024-11-25,-48,OPEN,2,189,192,T,66.0,67,4263.0,1927.99,0.35,67,ACTIVATED
2593,AW7646,CDG - OSL,2025-01-12 11:35:00,2025-01-12 13:15:00,2024-11-25,-48,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
6807,AW7643,OSL - CDG,2025-01-12 12:55:00,2025-01-12 16:30:00,2024-11-25,-49,OPEN,2,189,193,G,49.0,42,2190.0,1238.04,0.22,42,ACTIVATED
6837,AW7644,CDG - OSL,2025-01-12 13:20:00,2025-01-12 15:00:00,2024-11-25,-48,OPEN,2,189,192,G,56.0,44,2125.0,514.35,0.23,44,ACTIVATED
7102,AW3281,TLL - CDG,2025-01-12 13:35:00,2025-01-12 15:35:00,2024-11-25,-48,OPEN,2,186,189,X,124.0,63,7262.0,5813.0,0.33,63,SCHEDULED
2598,AW7647,OSL - CDG,2025-01-12 13:55:00,2025-01-12 17:30:00,2024-11-25,-49,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
6751,AW4637,VIE - CDG,2025-01-12 14:10:00,2025-01-12 16:20:00,2024-11-25,-48,OPEN,2,189,192,T,57.0,39,2248.0,1514.8,0.2,39,ACTIVATED
6603,AW3288,CDG - TLL,2025-01-12 14:10:00,2025-01-12 19:50:00,2024-11-25,-48,OPEN,2,189,194,N,83.0,32,2976.0,953.05,0.16,32,SCHEDULED
6785,AW7645,OSL - CDG,2025-01-12 15:40:00,2025-01-12 19:15:00,2024-11-25,-49,OPEN,2,189,192,T,59.0,41,2380.61,1452.16,0.21,41,ACTIVATED
7037,AW7648,CDG - OSL,2025-01-12 16:20:00,2025-01-12 18:00:00,2024-11-25,-48,OPEN,2,186,189,G,56.0,57,3313.0,1274.41,0.3,57,ACTIVATED
7707,AW4638,CDG - VIE,2025-01-12 16:30:00,2025-01-12 18:40:00,2024-11-25,-48,OPEN,2,186,190,X,87.0,105,6909.0,3363.78,0.55,105,ACTIVATED
7001,AW7649,OSL - CDG,2025-01-12 18:40:00,2025-01-12 22:15:00,2024-11-25,-49,OPEN,2,186,190,G,49.0,54,3409.22,2186.12,0.28,54,ACTIVATED
7071,AW4639,VIE - CDG,2025-01-12 19:25:00,2025-01-12 21:35:00,2024-11-25,-48,OPEN,2,186,188,G,50.0,60,3564.0,2436.0,0.32,60,ACTIVATED
6972,AW3289,TLL - CDG,2025-01-12 20:45:00,2025-01-12 22:45:00,2024-11-25,-48,OPEN,2,189,192,X,124.0,52,6513.0,5317.0,0.27,52,SCHEDULED
6026,AW4630,CDG - VIE,2025-01-13 06:05:00,2025-01-13 08:15:00,2024-11-25,-49,OPEN,2,186,188,A,47.0,15,738.0,197.19,0.08,15,ACTIVATED
6770,AW3280,CDG - TLL,2025-01-13 06:20:00,2025-01-13 12:00:00,2024-11-25,-49,OPEN,2,186,189,A,76.0,40,3173.0,679.89,0.21,40,SCHEDULED
5693,AW7640,CDG - OSL,2025-01-13 07:25:00,2025-01-13 09:05:00,2024-11-25,-49,OPEN,2,189,190,N,50.0,10,450.0,91.75,0.05,10,ACTIVATED
7103,AW4631,VIE - CDG,2025-01-13 09:00:00,2025-01-13 11:10:00,2024-11-25,-49,OPEN,2,186,187,G,50.0,63,3779.0,2594.6,0.34,63,ACTIVATED
6096,AW7641,OSL - CDG,2025-01-13 09:45:00,2025-01-13 13:20:00,2024-11-25,-50,OPEN,2,189,189,G,49.0,16,637.0,273.62,0.08,16,ACTIVATED
7277,AW4634,CDG - VIE,2025-01-13 10:25:00,2025-01-13 12:35:00,2024-11-25,-49,OPEN,2,189,192,N,52.0,77,3970.0,1139.34,0.4,77,ACTIVATED
2599,AW7644,CDG - OSL,2025-01-13 11:35:00,2025-01-13 13:15:00,2024-11-25,-49,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
6877,AW7646,CDG - OSL,2025-01-13 12:40:00,2025-01-13 14:20:00,2024-11-25,-49,OPEN,2,189,193,N,50.0,46,2128.0,486.92,0.24,46,ACTIVATED
6577,AW3281,TLL - CDG,2025-01-13 12:55:00,2025-01-13 14:55:00,2024-11-25,-49,OPEN,2,186,190,T,96.0,31,3329.0,2616.0,0.16,31,SCHEDULED
6771,AW3288,CDG - TLL,2025-01-13 13:10:00,2025-01-13 18:50:00,2024-11-25,-49,OPEN,2,186,192,A,76.0,40,3045.0,529.42,0.21,40,SCHEDULED
6772,AW4635,VIE - CDG,2025-01-13 13:20:00,2025-01-13 15:30:00,2024-11-25,-49,OPEN,2,189,191,N,44.0,40,1963.0,1211.0,0.21,40,ACTIVATED
2610,AW7645,OSL - CDG,2025-01-13 13:55:00,2025-01-13 17:30:00,2024-11-25,-50,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
2601,AW4636,CDG - VIE,2025-01-13 14:45:00,2025-01-13 16:55:00,2024-11-25,-49,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
6921,AW7647,OSL - CDG,2025-01-13 15:00:00,2025-01-13 18:35:00,2024-11-25,-50,OPEN,2,189,192,G,49.0,49,2450.0,1341.03,0.26,49,ACTIVATED
2600,AW7650,CDG - OSL,2025-01-13 15:35:00,2025-01-13 17:15:00,2024-11-25,-49,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
6938,AW7648,CDG - OSL,2025-01-13 16:20:00,2025-01-13 18:00:00,2024-11-25,-49,OPEN,2,189,192,A,45.0,50,2106.0,273.53,0.26,50,ACTIVATED
7578,AW4638,CDG - VIE,2025-01-13 17:25:00,2025-01-13 19:35:00,2024-11-25,-49,OPEN,2,186,188,G,59.0,99,5236.0,1596.58,0.53,99,ACTIVATED
2602,AW4637,VIE - CDG,2025-01-13 17:40:00,2025-01-13 19:50:00,2024-11-25,-49,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
2611,AW7651,OSL - CDG,2025-01-13 17:55:00,2025-01-13 21:30:00,2024-11-25,-50,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
6752,AW7649,OSL - CDG,2025-01-13 18:40:00,2025-01-13 22:15:00,2024-11-25,-50,OPEN,2,189,192,G,49.0,39,1795.0,912.13,0.2,39,ACTIVATED
