,SERVICE_NUMBER,ROUTE,DEPARTURE,ARRIVAL,CAPTURE,DAY_X,STATUS,CABIN,CAPACITY,LID,CURRENT_BUCKET,CURRENT_BUCKET_PRICE,BOOKINGS,REVENUE_INCL_TAX,REVENUE_EXCL_TAX,MAXLEG_LF,MAXLEG_BOOKINGS,OPTIM_STATUS
15678,AW7645,OSL - CDG,2024-02-09 13:50:00,2024-02-09 17:25:00,2024-02-11,1,OPEN,2,189,195,D,252.0,190,16591.98,12624.38,0.97,190,DEACTIVATED
16580,AW7904,CDG - BER,2024-02-09 14:25:00,2024-02-09 15:25:00,2024-02-10,1,OPEN,2,189,195,S,214.0,191,21503.45,15309.32,0.98,191,DEACTIVATED
17671,AW4636,CDG - VIE,2024-02-09 14:45:00,2024-02-09 16:55:00,2024-02-10,1,OPEN,2,189,195,Y,299.0,195,24514.0,18385.15,1.0,195,PARTIALLY_ACTIVATED
10769,AW7928,CDG - CPH,2024-02-09 15:35:00,2024-02-09 16:30:00,2024-02-10,1,OPEN,2,189,189,M,309.0,172,42815.9,37270.37,0.91,172,DEACTIVATED
10029,AW7905,BER - CDG,2024-02-09 16:05:00,2024-02-09 19:00:00,2024-02-11,1,OPEN,2,189,194,M,137.0,164,15426.44,13887.72,0.85,164,DEACTIVATED
17375,AW7646,CDG - OSL,2024-02-09 16:10:00,2024-02-09 17:50:00,2024-02-10,1,OPEN,2,189,193,H,139.0,193,23266.0,17200.01,1.0,193,DEACTIVATED
17670,AW3918,CDG - ZAG,2024-02-09 16:45:00,2024-02-09 18:50:00,2024-02-10,1,OPEN,2,189,195,Q,118.0,195,22854.0,16725.15,1.0,195,DEACTIVATED
8851,AW7929,CPH - CDG,2024-02-09 17:10:00,2024-02-09 20:10:00,2024-02-11,1,OPEN,2,189,189,L,74.0,142,8568.0,3292.7,0.75,142,DEACTIVATED
8940,AW3283,TLL - CDG,2024-02-09 17:15:00,2024-02-09 19:00:00,2024-02-10,1,OPEN,2,189,189,T,106.0,144,15629.0,12317.0,0.76,144,DEACTIVATED
15922,AW4637,VIE - CDG,2024-02-09 17:40:00,2024-02-09 19:50:00,2024-02-10,1,OPEN,2,189,194,J,284.0,190,17480.64,13988.44,0.98,190,PARTIALLY_ACTIVATED
3044,AW4638,CDG - VIE,2024-02-09 17:45:00,2024-02-09 19:55:00,2024-02-10,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
15679,AW7647,OSL - CDG,2024-02-09 18:30:00,2024-02-09 22:05:00,2024-02-11,1,OPEN,2,189,195,B,229.0,190,17484.0,13467.99,0.97,190,DEACTIVATED
15677,AW3919,ZAG - CDG,2024-02-09 19:35:00,2024-02-09 21:50:00,2024-02-10,1,OPEN,2,189,193,B,195.0,190,21002.8,15138.16,0.98,190,DEACTIVATED
2891,AW4639,VIE - CDG,2024-02-09 20:40:00,2024-02-09 22:50:00,2024-02-10,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
17058,AW4630,CDG - VIE,2024-02-10 06:00:00,2024-02-10 08:10:00,2024-02-11,1,OPEN,2,189,192,Y,299.0,192,23847.0,17812.44,1.0,192,PARTIALLY_ACTIVATED
7473,AW4670,CDG - BUD,2024-02-10 06:25:00,2024-02-10 09:25:00,2024-02-11,1,OPEN,2,189,92,Y,435.0,91,23475.0,20614.87,0.99,91,DEACTIVATED
17376,AW3912,CDG - ZAG,2024-02-10 07:40:00,2024-02-10 09:45:00,2024-02-11,1,OPEN,2,189,191,Q,118.0,193,24934.86,18868.87,1.01,193,DEACTIVATED
10851,AW4631,VIE - CDG,2024-02-10 08:55:00,2024-02-10 11:05:00,2024-02-11,1,OPEN,2,189,191,I,177.0,173,14415.0,11235.26,0.91,173,PARTIALLY_ACTIVATED
17059,AW4634,CDG - VIE,2024-02-10 09:35:00,2024-02-10 11:45:00,2024-02-11,1,OPEN,2,189,192,Y,299.0,192,27271.0,21236.44,1.0,192,PARTIALLY_ACTIVATED
7385,AW4671,BUD - CDG,2024-02-10 10:10:00,2024-02-10 15:15:00,2024-02-12,1,OPEN,2,189,113,L,71.0,85,7458.0,6653.9,0.75,85,DEACTIVATED
10593,AW3913,ZAG - CDG,2024-02-10 10:30:00,2024-02-10 12:45:00,2024-02-11,1,OPEN,2,189,190,X,72.0,171,10340.0,5061.23,0.9,171,DEACTIVATED
16581,AW7644,CDG - OSL,2024-02-10 11:35:00,2024-02-10 13:15:00,2024-02-11,1,OPEN,2,189,191,M,155.0,191,24977.97,18974.84,1.0,191,DEACTIVATED
15381,AW4672,CDG - BUD,2024-02-10 12:25:00,2024-02-10 15:30:00,2024-02-11,1,OPEN,2,189,189,F,212.0,189,54313.29,48373.02,1.0,189,DEACTIVATED
13090,AW4635,VIE - CDG,2024-02-10 12:30:00,2024-02-10 14:40:00,2024-02-11,1,OPEN,2,189,191,H,143.0,185,15055.0,11654.7,0.97,185,PARTIALLY_ACTIVATED
16582,AW7646,CDG - OSL,2024-02-10 12:45:00,2024-02-10 14:25:00,2024-02-11,1,OPEN,2,189,191,M,155.0,191,25466.43,19463.3,1.0,191,DEACTIVATED
10293,AW3280,CDG - TLL,2024-02-10 13:30:00,2024-02-10 19:15:00,2024-02-11,1,OPEN,2,189,189,Z,416.0,167,37378.72,27923.18,0.88,167,DEACTIVATED
13256,AW7645,OSL - CDG,2024-02-10 13:50:00,2024-02-10 17:25:00,2024-02-12,1,OPEN,2,189,192,I,186.0,186,14701.32,10713.75,0.97,186,DEACTIVATED
12195,AW7647,OSL - CDG,2024-02-10 15:00:00,2024-02-10 18:35:00,2024-02-12,1,OPEN,2,189,192,M,166.0,182,13682.32,9786.08,0.95,182,DEACTIVATED
7950,AW4673,BUD - CDG,2024-02-10 16:10:00,2024-02-10 21:00:00,2024-02-12,1,OPEN,2,189,189,R,54.0,115,9544.92,8457.02,0.61,115,DEACTIVATED
14423,AW7648,CDG - OSL,2024-02-10 16:25:00,2024-02-10 18:05:00,2024-02-11,1,OPEN,2,189,188,B,206.0,188,24816.15,18907.31,1.0,188,DEACTIVATED
3045,AW4638,CDG - VIE,2024-02-10 17:45:00,2024-02-10 19:55:00,2024-02-11,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
11998,AW7649,OSL - CDG,2024-02-10 18:40:00,2024-02-10 22:15:00,2024-02-12,1,OPEN,2,189,192,M,166.0,181,13331.0,9461.74,0.94,181,DEACTIVATED
8745,AW3281,TLL - CDG,2024-02-10 20:15:00,2024-02-10 22:10:00,2024-02-11,1,OPEN,2,189,189,X,143.0,139,15850.0,12653.0,0.74,139,DEACTIVATED
2892,AW4639,VIE - CDG,2024-02-10 20:40:00,2024-02-10 22:50:00,2024-02-11,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
17060,AW4630,CDG - VIE,2024-02-11 06:15:00,2024-02-11 08:25:00,2024-02-12,1,OPEN,2,189,192,Y,299.0,192,24434.86,18400.3,1.0,192,PARTIALLY_ACTIVATED
9920,AW3280,CDG - TLL,2024-02-11 06:15:00,2024-02-11 12:00:00,2024-02-12,1,OPEN,2,189,192,Y,449.0,162,31653.62,22481.18,0.84,162,DEACTIVATED
13502,AW4670,CDG - BUD,2024-02-11 06:50:00,2024-02-11 09:50:00,2024-02-12,1,OPEN,2,189,189,Y,435.0,186,49716.97,43870.99,0.98,186,DEACTIVATED
9449,AW3282,CDG - TLL,2024-02-11 07:40:00,2024-02-11 13:15:00,2024-02-12,1,OPEN,2,189,189,Z,416.0,154,35755.0,27092.14,0.81,154,DEACTIVATED
12073,AW4631,VIE - CDG,2024-02-11 09:10:00,2024-02-11 11:20:00,2024-02-12,1,OPEN,2,189,191,V,113.0,181,13243.0,9916.22,0.95,181,PARTIALLY_ACTIVATED
11164,AW4671,BUD - CDG,2024-02-11 10:35:00,2024-02-11 15:40:00,2024-02-13,1,OPEN,2,189,189,H,129.0,176,21011.22,19346.26,0.93,176,DEACTIVATED
17056,AW7642,CDG - OSL,2024-02-11 10:40:00,2024-02-11 12:20:00,2024-02-12,1,OPEN,2,189,191,H,139.0,192,21999.86,15965.3,1.01,192,DEACTIVATED
14425,AW4636,CDG - VIE,2024-02-11 11:20:00,2024-02-11 13:30:00,2024-02-12,1,OPEN,2,189,188,F,177.0,188,24233.86,18325.02,1.0,188,PARTIALLY_ACTIVATED
16059,AW7646,CDG - OSL,2024-02-11 11:40:00,2024-02-11 13:20:00,2024-02-12,1,OPEN,2,189,191,Y,310.0,190,25732.72,19761.02,0.99,190,DEACTIVATED
7659,AW7928,CDG - CPH,2024-02-11 12:30:00,2024-02-11 13:25:00,2024-02-12,1,OPEN,2,189,189,R,65.0,102,5322.0,2014.14,0.54,102,DEACTIVATED
8217,AW3281,TLL - CDG,2024-02-11 12:55:00,2024-02-11 14:50:00,2024-02-12,1,OPEN,2,189,192,R,123.0,124,12243.0,9391.0,0.65,124,DEACTIVATED
11999,AW7643,OSL - CDG,2024-02-11 12:55:00,2024-02-11 16:30:00,2024-02-13,1,OPEN,2,189,191,M,166.0,181,14751.66,10902.03,0.95,181,DEACTIVATED
16583,AW7644,CDG - OSL,2024-02-11 13:20:00,2024-02-11 15:00:00,2024-02-12,1,OPEN,2,189,191,M,155.0,191,28300.0,22296.87,1.0,191,DEACTIVATED
10798,AW7647,OSL - CDG,2024-02-11 13:55:00,2024-02-11 17:30:00,2024-02-13,1,OPEN,2,189,191,F,207.0,173,14375.06,10692.35,0.91,173,DEACTIVATED
8190,AW3283,TLL - CDG,2024-02-11 14:10:00,2024-02-11 15:55:00,2024-02-12,1,OPEN,2,189,189,R,123.0,123,12903.0,10074.0,0.65,123,DEACTIVATED
11536,AW4637,VIE - CDG,2024-02-11 14:15:00,2024-02-11 16:25:00,2024-02-12,1,OPEN,2,189,191,F,197.0,178,14432.38,11160.74,0.93,178,PARTIALLY_ACTIVATED
12196,AW7929,CPH - CDG,2024-02-11 14:15:00,2024-02-11 17:15:00,2024-02-13,1,OPEN,2,189,189,M,309.0,182,47923.91,41162.61,0.96,182,DEACTIVATED
10169,AW7645,OSL - CDG,2024-02-11 15:40:00,2024-02-11 19:15:00,2024-02-13,1,OPEN,2,189,191,M,166.0,166,13482.06,9976.7,0.87,166,DEACTIVATED
15382,AW7648,CDG - OSL,2024-02-11 16:25:00,2024-02-11 18:05:00,2024-02-12,1,OPEN,2,189,191,Y,310.0,189,21841.0,15900.73,0.99,189,DEACTIVATED
3046,AW4638,CDG - VIE,2024-02-11 16:30:00,2024-02-11 18:40:00,2024-02-12,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
17055,AW3918,CDG - ZAG,2024-02-11 16:30:00,2024-02-11 18:35:00,2024-02-12,1,OPEN,2,189,192,Q,118.0,192,21966.37,15931.81,1.0,192,DEACTIVATED
11718,AW7908,CDG - BER,2024-02-11 17:40:00,2024-02-11 18:40:00,2024-02-12,1,OPEN,2,189,192,S,214.0,179,22273.39,16468.42,0.93,179,DEACTIVATED
9820,AW7649,OSL - CDG,2024-02-11 18:40:00,2024-02-11 22:15:00,2024-02-13,1,OPEN,2,189,175,F,207.0,161,13313.16,9899.71,0.92,161,DEACTIVATED
10799,AW7909,BER - CDG,2024-02-11 19:20:00,2024-02-11 22:15:00,2024-02-13,1,OPEN,2,189,191,M,137.0,173,14803.88,13170.76,0.91,173,DEACTIVATED
10701,AW3919,ZAG - CDG,2024-02-11 19:20:00,2024-02-11 21:35:00,2024-02-12,1,OPEN,2,189,180,S,229.0,172,15009.0,9700.68,0.96,172,DEACTIVATED
2893,AW4639,VIE - CDG,2024-02-11 19:25:00,2024-02-11 21:35:00,2024-02-12,1,CANCELLED,2,189,179,,,0,0.0,0.0,0.0,0,UNAVAILABLE
16587,AW4630,CDG - VIE,2024-02-12 06:15:00,2024-02-12 08:25:00,2024-02-13,1,OPEN,2,189,191,Y,299.0,191,24571.0,18567.87,1.0,191,PARTIALLY_ACTIVATED
10659,AW3280,CDG - TLL,2024-02-12 06:15:00,2024-02-12 12:00:00,2024-02-13,1,OPEN,2,189,192,Y,449.0,171,31390.7,21708.68,0.89,171,DEACTIVATED
10852,AW4631,VIE - CDG,2024-02-12 09:10:00,2024-02-12 11:20:00,2024-02-13,1,OPEN,2,189,192,H,143.0,173,14425.14,11245.4,0.9,173,PARTIALLY_ACTIVATED
12584,AW3282,CDG - TLL,2024-02-12 09:45:00,2024-02-12 15:20:00,2024-02-13,1,OPEN,2,189,189,Y,449.0,183,36882.24,26520.78,0.97,183,DEACTIVATED
13503,AW7644,CDG - OSL,2024-02-12 11:40:00,2024-02-12 13:20:00,2024-02-13,1,OPEN,2,189,187,Y,310.0,186,23912.43,18066.45,0.99,186,DEACTIVATED
17057,AW7646,CDG - OSL,2024-02-12 12:45:00,2024-02-12 14:25:00,2024-02-13,1,OPEN,2,189,191,H,139.0,192,25947.69,19913.13,1.01,192,DEACTIVATED
7432,AW3281,TLL - CDG,2024-02-12 12:55:00,2024-02-12 14:50:00,2024-02-13,1,OPEN,2,189,192,R,123.0,89,8306.0,6259.0,0.46,89,DEACTIVATED
11781,AW7645,OSL - CDG,2024-02-12 13:55:00,2024-02-12 17:30:00,2024-02-14,1,OPEN,2,189,191,I,186.0,180,11616.0,7855.62,0.94,180,DEACTIVATED
3047,AW4636,CDG - VIE,2024-02-12 14:45:00,2024-02-12 16:55:00,2024-02-13,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
10702,AW7647,OSL - CDG,2024-02-12 15:00:00,2024-02-12 18:35:00,2024-02-14,1,OPEN,2,189,191,H,147.0,172,11513.0,7910.13,0.9,172,DEACTIVATED
7904,AW3283,TLL - CDG,2024-02-12 16:15:00,2024-02-12 18:00:00,2024-02-13,1,OPEN,2,189,189,T,106.0,113,10660.0,8061.0,0.6,113,DEACTIVATED
16060,AW7648,CDG - OSL,2024-02-12 16:25:00,2024-02-12 18:05:00,2024-02-13,1,OPEN,2,189,191,Y,310.0,190,23045.0,17073.3,0.99,190,DEACTIVATED
3048,AW4638,CDG - VIE,2024-02-12 17:20:00,2024-02-12 19:30:00,2024-02-13,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
16584,AW3918,CDG - ZAG,2024-02-12 17:35:00,2024-02-12 19:40:00,2024-02-13,1,OPEN,2,189,191,R,62.0,191,16124.72,10121.59,1.0,191,DEACTIVATED
2894,AW4637,VIE - CDG,2024-02-12 17:40:00,2024-02-12 19:50:00,2024-02-13,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
9708,AW7649,OSL - CDG,2024-02-12 18:40:00,2024-02-12 22:15:00,2024-02-14,1,OPEN,2,189,188,Q,131.0,159,9635.16,6260.26,0.85,159,DEACTIVATED
2895,AW4639,VIE - CDG,2024-02-12 20:15:00,2024-02-12 22:25:00,2024-02-13,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
12964,AW3919,ZAG - CDG,2024-02-12 20:25:00,2024-02-12 22:40:00,2024-02-13,1,OPEN,2,189,192,V,105.0,185,10513.0,4804.03,0.96,185,DEACTIVATED
3049,AW4630,CDG - VIE,2024-02-13 06:05:00,2024-02-13 08:15:00,2024-02-14,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
2896,AW4631,VIE - CDG,2024-02-13 09:00:00,2024-02-13 11:10:00,2024-02-14,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
12965,AW7644,CDG - OSL,2024-02-13 11:35:00,2024-02-13 13:15:00,2024-02-14,1,OPEN,2,189,188,Y,310.0,185,24887.0,19072.45,0.98,185,DEACTIVATED
3050,AW4634,CDG - VIE,2024-02-13 11:55:00,2024-02-13 14:05:00,2024-02-14,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
17631,AW7646,CDG - OSL,2024-02-13 13:00:00,2024-02-13 14:40:00,2024-02-14,1,OPEN,2,189,192,T,57.0,195,25033.29,18904.44,1.02,195,DEACTIVATED
8515,AW7645,OSL - CDG,2024-02-13 13:50:00,2024-02-13 17:25:00,2024-02-15,1,OPEN,2,189,192,K,99.0,133,8333.64,5578.06,0.69,133,DEACTIVATED
2897,AW4635,VIE - CDG,2024-02-13 14:50:00,2024-02-13 17:00:00,2024-02-14,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
10170,AW7647,OSL - CDG,2024-02-13 15:20:00,2024-02-13 18:55:00,2024-02-15,1,OPEN,2,189,192,M,166.0,166,9988.82,6496.26,0.86,166,DEACTIVATED
16776,AW7648,CDG - OSL,2024-02-13 16:25:00,2024-02-13 18:05:00,2024-02-14,1,OPEN,2,189,192,H,139.0,192,24162.0,18127.44,1.0,192,DEACTIVATED
17061,AW4636,CDG - VIE,2024-02-13 17:25:00,2024-02-13 19:35:00,2024-02-14,1,OPEN,2,189,192,Z,275.0,192,23010.0,16975.44,1.0,192,PARTIALLY_ACTIVATED
16775,AW3918,CDG - ZAG,2024-02-13 17:45:00,2024-02-13 19:50:00,2024-02-14,1,OPEN,2,189,192,K,92.0,192,16692.86,10658.3,1.0,192,DEACTIVATED
8713,AW7649,OSL - CDG,2024-02-13 18:40:00,2024-02-13 22:15:00,2024-02-15,1,OPEN,2,189,192,L,86.0,138,7782.0,4895.93,0.72,138,DEACTIVATED
8913,AW4637,VIE - CDG,2024-02-13 20:20:00,2024-02-13 22:30:00,2024-02-14,1,OPEN,2,189,187,R,66.0,143,8022.38,5394.04,0.76,143,PARTIALLY_ACTIVATED
12000,AW3919,ZAG - CDG,2024-02-13 20:35:00,2024-02-13 22:50:00,2024-02-14,1,OPEN,2,189,191,Q,118.0,181,10426.74,5175.33,0.95,181,DEACTIVATED
2963,AW4630,CDG - VIE,2024-02-14 06:15:00,2024-02-14 08:25:00,2024-02-15,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
2898,AW4631,VIE - CDG,2024-02-14 09:10:00,2024-02-14 11:20:00,2024-02-15,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
16962,AW4634,CDG - VIE,2024-02-14 10:35:00,2024-02-14 12:45:00,2024-02-15,1,OPEN,2,189,192,Y,299.0,192,23154.0,17119.44,1.0,192,PARTIALLY_ACTIVATED
12966,AW7644,CDG - OSL,2024-02-14 11:35:00,2024-02-14 13:15:00,2024-02-15,1,OPEN,2,189,187,Y,310.0,185,21816.0,16001.45,0.99,185,DEACTIVATED
17216,AW7646,CDG - OSL,2024-02-14 12:55:00,2024-02-14 14:35:00,2024-02-15,1,OPEN,2,189,191,H,139.0,193,23641.0,17575.01,1.01,193,DEACTIVATED
11385,AW4635,VIE - CDG,2024-02-14 13:30:00,2024-02-14 15:40:00,2024-02-15,1,OPEN,2,189,191,K,99.0,177,11727.0,8473.74,0.93,177,PARTIALLY_ACTIVATED
10099,AW7645,OSL - CDG,2024-02-14 13:50:00,2024-02-14 17:25:00,2024-02-16,1,OPEN,2,189,192,V,114.0,165,9717.32,6291.11,0.86,165,DEACTIVATED
2964,AW4638,CDG - VIE,2024-02-14 13:55:00,2024-02-14 16:05:00,2024-02-15,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
8941,AW7647,OSL - CDG,2024-02-14 15:10:00,2024-02-14 18:40:00,2024-02-16,1,OPEN,2,189,192,L,86.0,144,9059.0,6041.96,0.75,144,DEACTIVATED
2899,AW4639,VIE - CDG,2024-02-14 16:50:00,2024-02-14 19:00:00,2024-02-15,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
16963,AW4630,CDG - VIE,2024-02-15 06:05:00,2024-02-15 08:15:00,2024-02-16,1,OPEN,2,189,0,Y,299.0,192,21000.86,14966.3,,192,PARTIALLY_ACTIVATED
15680,AW7640,CDG - OSL,2024-02-15 07:25:00,2024-02-15 09:05:00,2024-02-16,1,OPEN,2,189,190,V,111.0,190,21764.0,15792.3,1.0,190,DEACTIVATED
13257,AW3282,CDG - TLL,2024-02-15 07:40:00,2024-02-15 13:15:00,2024-02-16,1,OPEN,2,189,189,J,384.0,186,30555.1,20023.78,0.98,186,DEACTIVATED
10208,AW4631,VIE - CDG,2024-02-15 09:00:00,2024-02-15 11:10:00,2024-02-16,1,OPEN,2,189,0,L,87.0,166,8992.0,5940.92,,166,PARTIALLY_ACTIVATED
8290,AW7641,OSL - CDG,2024-02-15 09:40:00,2024-02-15 13:15:00,2024-02-17,1,OPEN,2,189,192,L,86.0,126,7275.0,4568.25,0.66,126,DEACTIVATED
16474,AW4634,CDG - VIE,2024-02-15 11:55:00,2024-02-15 14:05:00,2024-02-16,1,OPEN,2,189,192,Y,299.0,191,22004.29,16001.16,0.99,191,PARTIALLY_ACTIVATED
16777,AW7646,CDG - OSL,2024-02-15 12:20:00,2024-02-15 14:00:00,2024-02-16,1,OPEN,2,189,192,H,139.0,192,21422.62,15388.06,1.0,192,DEACTIVATED
14593,AW3288,CDG - TLL,2024-02-15 14:05:00,2024-02-15 19:50:00,2024-02-16,1,OPEN,2,189,191,S,354.0,189,28198.48,17497.3,0.99,189,DEACTIVATED
7433,AW3283,TLL - CDG,2024-02-15 14:10:00,2024-02-15 15:55:00,2024-02-16,1,OPEN,2,189,189,T,106.0,89,9231.0,7184.0,0.47,89,DEACTIVATED
8383,AW7647,OSL - CDG,2024-02-15 14:35:00,2024-02-15 18:10:00,2024-02-17,1,OPEN,2,189,192,L,86.0,129,7574.75,4838.92,0.67,129,DEACTIVATED
9683,AW4635,VIE - CDG,2024-02-15 14:50:00,2024-02-15 17:00:00,2024-02-16,1,OPEN,2,189,191,L,87.0,158,9422.66,6518.62,0.83,158,PARTIALLY_ACTIVATED
16779,AW7656,CDG - OSL,2024-02-15 15:35:00,2024-02-15 17:15:00,2024-02-16,1,OPEN,2,189,192,X,76.0,192,17684.43,11649.87,1.0,192,DEACTIVATED
16778,AW7648,CDG - OSL,2024-02-15 16:25:00,2024-02-15 18:05:00,2024-02-16,1,OPEN,2,189,192,R,66.0,192,21866.29,15831.73,1.0,192,DEACTIVATED
2965,AW4638,CDG - VIE,2024-02-15 17:05:00,2024-02-15 19:15:00,2024-02-16,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
16204,AW3918,CDG - ZAG,2024-02-15 17:45:00,2024-02-15 19:50:00,2024-02-16,1,OPEN,2,189,191,V,105.0,191,18198.0,12194.87,1.0,191,DEACTIVATED
8218,AW7657,OSL - CDG,2024-02-15 17:50:00,2024-02-15 21:25:00,2024-02-17,1,OPEN,2,189,192,X,74.0,124,6105.0,3487.3,0.65,124,DEACTIVATED
10800,AW7904,CDG - BER,2024-02-15 18:15:00,2024-02-15 19:15:00,2024-02-16,1,OPEN,2,189,192,S,214.0,173,17581.86,11971.47,0.9,173,DEACTIVATED
7710,AW7649,OSL - CDG,2024-02-15 18:40:00,2024-02-15 22:15:00,2024-02-17,1,OPEN,2,189,188,X,74.0,105,4827.58,2607.69,0.56,105,DEACTIVATED
9426,AW7905,BER - CDG,2024-02-15 19:55:00,2024-02-15 22:50:00,2024-02-17,1,OPEN,2,189,191,V,96.0,154,9046.0,7592.24,0.81,154,DEACTIVATED
2900,AW4639,VIE - CDG,2024-02-15 20:00:00,2024-02-15 22:10:00,2024-02-16,1,CANCELLED,2,189,189,,,0,0.0,0.0,0.0,0,UNAVAILABLE
8473,AW3919,ZAG - CDG,2024-02-15 20:35:00,2024-02-15 22:50:00,2024-02-16,1,OPEN,2,189,190,K,92.0,132,10338.35,6274.07,0.69,132,DEACTIVATED
8897,AW3289,TLL - CDG,2024-02-15 20:45:00,2024-02-15 22:40:00,2024-02-16,1,OPEN,2,189,192,T,106.0,143,14114.0,10940.0,0.74,143,DEACTIVATED
10965,AW4630,CDG - VIE,2024-02-16 06:15:00,2024-02-16 08:25:00,2024-02-17,1,OPEN,2,178,0,,,174,16519.0,11050.18,,174,PARTIALLY_ACTIVATED
11782,AW3910,CDG - ZAG,2024-02-16 06:45:00,2024-02-16 08:50:00,2024-02-17,1,OPEN,2,189,181,Y,294.0,180,17749.87,12092.47,0.99,180,DEACTIVATED
13609,AW3280,CDG - TLL,2024-02-16 07:00:00,2024-02-16 12:45:00,2024-02-17,1,OPEN,2,189,192,D,329.0,187,30982.48,20394.54,0.97,187,DEACTIVATED
10801,AW7640,CDG - OSL,2024-02-16 07:25:00,2024-02-16 09:05:00,2024-02-17,1,OPEN,2,189,175,Y,310.0,173,19731.72,14294.33,0.99,173,DEACTIVATED
14040,AW3282,CDG - TLL,2024-02-16 08:25:00,2024-02-16 14:00:00,2024-02-17,1,OPEN,2,189,189,Y,449.0,188,29670.0,19025.44,0.99,188,DEACTIVATED
8364,AW4631,VIE - CDG,2024-02-16 09:10:00,2024-02-16 11:20:00,2024-02-17,1,OPEN,2,178,0,,,128,8862.0,6509.36,,128,PARTIALLY_ACTIVATED
11165,AW3911,ZAG - CDG,2024-02-16 09:40:00,2024-02-16 11:55:00,2024-02-17,1,OPEN,2,189,191,V,105.0,176,12262.87,6829.75,0.92,176,DEACTIVATED
9476,AW7641,OSL - CDG,2024-02-16 09:40:00,2024-02-16 13:15:00,2024-02-18,1,OPEN,2,189,192,V,114.0,155,10248.36,6877.08,0.81,155,DEACTIVATED
16206,AW7644,CDG - OSL,2024-02-16 11:35:00,2024-02-16 13:15:00,2024-02-17,1,OPEN,2,189,191,L,87.0,191,22380.37,16377.24,1.0,191,DEACTIVATED
9954,AW7904,CDG - BER,2024-02-16 12:25:00,2024-02-16 13:25:00,2024-02-17,1,OPEN,2,189,192,D,197.0,163,16625.86,11339.77,0.85,163,DEACTIVATED
16208,AW7650,CDG - OSL,2024-02-16 13:15:00,2024-02-16 14:55:00,2024-02-17,1,OPEN,2,189,191,Q,125.0,191,20612.0,14608.87,1.0,191,DEACTIVATED
8321,AW3281,TLL - CDG,2024-02-16 13:40:00,2024-02-16 15:35:00,2024-02-17,1,OPEN,2,189,192,T,106.0,127,13008.0,10087.0,0.66,127,DEACTIVATED
8159,AW7645,OSL - CDG,2024-02-16 13:50:00,2024-02-16 17:25:00,2024-02-18,1,OPEN,2,189,192,K,99.0,122,8434.27,5863.83,0.64,122,DEACTIVATED
9202,AW7905,BER - CDG,2024-02-16 14:05:00,2024-02-16 17:00:00,2024-02-18,1,OPEN,2,189,191,L,73.0,150,8368.0,6952.0,0.79,150,DEACTIVATED
14594,AW7642,CDG - OSL,2024-02-16 14:40:00,2024-02-16 16:20:00,2024-02-17,1,OPEN,2,189,189,K,98.0,189,26916.29,20976.02,1.0,189,DEACTIVATED
16475,AW4636,CDG - VIE,2024-02-16 14:45:00,2024-02-16 16:55:00,2024-02-17,1,OPEN,2,189,192,Y,299.0,191,20838.86,14835.73,0.99,191,PARTIALLY_ACTIVATED
8008,AW3283,TLL - CDG,2024-02-16 14:55:00,2024-02-16 16:40:00,2024-02-17,1,OPEN,2,189,189,T,106.0,117,12333.22,9642.22,0.62,117,DEACTIVATED
8671,AW7651,OSL - CDG,2024-02-16 15:35:00,2024-02-16 19:10:00,2024-02-18,1,OPEN,2,189,192,K,99.0,137,8387.92,5466.71,0.71,137,DEACTIVATED
16207,AW7646,CDG - OSL,2024-02-16 16:10:00,2024-02-16 17:50:00,2024-02-17,1,OPEN,2,189,191,T,57.0,191,20396.29,14393.16,1.0,191,DEACTIVATED
16205,AW3918,CDG - ZAG,2024-02-16 16:45:00,2024-02-16 18:50:00,2024-02-17,1,OPEN,2,189,192,Y,294.0,191,17553.0,11549.87,0.99,191,DEACTIVATED
